movie_id,imdb_id,title
6070,tt0090036,The Slugger's Wife
6071,tt0070644,Scenes from a Marriage
6072,tt0096921,Beyond the Stars
6073,tt0104783,Mac
6074,tt0074540,The Food of the Gods
6075,tt0097371,Food of the Gods II
6076,tt0094661,Anna
6077,tt0082516,High Risk
6078,tt0086058,The Osterman Weekend
6079,tt0093582,Munchies
6080,tt0077304,The Cat and the Canary
6081,tt0342508,Hangman's Curse
6082,tt0079219,Going in Style
6083,tt0076301,The Late Show
6084,tt0073766,The Sunshine Boys
6085,tt0104550,Jersey Girl
6086,tt0259182,The American Nightmare
6087,tt0088680,After Hours
6088,tt0070061,Love and Anarchy
6089,tt0179218,Hitman Hart: Wrestling with Shadows
6090,tt0345074,Connie and Carla
6091,tt0378194,Kill Bill: Vol. 2
6092,tt0330793,The Punisher
6095,tt0289635,Young Adam
6097,tt0337563,13 Going on 30
6098,tt0328107,Man on Fire
6099,tt0398872,Clifford's Really Big Movie
6100,tt0333847,MC5: A True Testimonial
6101,tt0326856,Envy
6102,tt0335121,Godsend
6103,tt0323033,Laws of Attraction
6104,tt0377092,Mean Girls
6105,tt0277895,Mickey
6106,tt0363282,New York Minute
6107,tt0338526,Van Helsing
6108,tt0339419,The Mudge Boy
6109,tt0296915,Valentin
6110,tt0349169,Breakin' All the Rules
6111,tt0332452,Troy
6112,tt0293007,Carandiru
6113,tt0379217,Coffee and Cigarettes
6114,tt0329111,Strayed
6115,tt0109529,Dance Me Outside
6116,tt0330802,Raid
6117,tt0160184,D-Tox
6118,tt0094089,Swimming to Cambodia
6119,tt0086510,Under Fire
6120,tt0089092,Enemy Mine
6121,tt0070034,Enter the Dragon
6122,tt0114651,Foreign Land
6123,tt0118845,Happy Together
6124,tt0099762,Henry & June
6125,tt0099121,Berkeley in the Sixties
6126,tt0100557,The Nasty Girl
6127,tt0085370,Entre Nous
6128,tt0077914,Martin
6129,tt0108906,The Kingdom
6130,tt0188055,Mercy
6131,tt0099409,Desperate Hours
6132,tt0140447,The Passion of Ayn Rand
6133,tt0214388,100 Girls
6134,tt0098061,Paperhouse
6135,tt0118996,Dobermann
6136,tt0251052,The Discovery of Heaven
6138,tt0282410,Chance
6139,tt0086034,Octopussy
6140,tt0243664,Wit
6141,tt0086006,Never Say Never Again
6142,tt0113725,Maborosi
6143,tt0073822,The Magic Flute
6144,tt0076734,Soldier of Orange
6145,tt0103251,White Palace
6146,tt0089015,Desert Hearts
6147,tt0086984,Body Double
6148,tt0073636,Rooster Cogburn
6149,tt0103939,Chaplin
6150,tt0102467,Monster in a Box
6151,tt0211718,I Come
6152,tt0166707,Midnight
6153,tt0180303,If You Only Knew
6154,tt0105327,School Ties
6155,tt0138467,Girl
6156,tt0103016,Switch
6157,tt0119434,Just Write
6158,tt0105217,Raising Cain
6159,tt0116650,Irma Vep
6160,tt0160574,Nice Guys Sleep Alone
6162,tt0099857,Iron And Silk
6163,tt0259153,Rose Red
6164,tt0105017,Noises Off...
6165,tt0144688,Wildflowers
6166,tt0120711,Babylon 5: In the Beginning
6167,tt0275773,Versus
6168,tt0078966,The China Syndrome
6170,tt0100050,Look Who's Talking Too
6171,tt0076941,You Light Up My Life
6172,tt0090927,The Delta Force
6173,tt0102011,"He Said, She Said"
6174,tt0087635,The Lonely Guy
6175,tt0073012,The Four Musketeers
6176,tt0079227,Good Guys Wear Black
6177,tt0094033,Steel Dawn
6178,tt0110725,On Deadly Ground
6179,tt0109324,Boy Meets Girl
6180,tt0087951,Protocol
6181,tt0107529,Matinee
6182,tt0155713,Forever Fever
6183,tt0164221,Virtual Sexuality
6184,tt0094713,Baxter
6185,tt0089114,Explorers
6186,tt0107617,The Scent of Green Papaya
6187,tt0112654,One Hundred and One Nights
6188,tt0177215,Seven Girlfriends
6189,tt0207805,Tuesdays with Morrie
6190,tt0108630,Temptation of a Monk
6191,tt0119828,Same Old Song
6192,tt0086022,Nostalgia
6193,tt0080297,Tinker Tailor Soldier Spy
6194,tt0120522,Wintersleepers
6195,tt0079082,The Driller Killer
6197,tt0346336,The Best of Youth
6198,tt0104377,Guncrazy
6199,tt0284880,Bang Rajan
6200,tt0100813,Treasure Island
6201,tt0288439,Bang Bang You're Dead
6202,tt0223384,The Thin Blue Lie
6203,tt0258967,The Unsaid
6204,tt0096321,Twister
6205,tt0108171,Sniper
6206,tt0166287,Don't Tell Anyone
6207,tt0107009,Ghost in the Machine
6208,tt0259072,A Time for Drunken Horses
6209,tt0187859,Genghis Blues
6210,tt0328802,11'09''01 - September 11
6211,tt0080461,"Bon Voyage, Charlie Brown (and Don't Come Back!)"
6212,tt0099850,Internal Affairs
6213,tt0071970,The Parallax View
6214,tt0080120,The Warriors
6215,tt0162625,Ambush
6216,tt0146455,Babylon 5: A Call to Arms
6217,tt0146247,Babylon 5: The River of Souls
6218,tt0121804,Babylon 5: Thirdspace
6219,tt0077532,FM
6220,tt0092117,True Stories
6221,tt0226225,North Beach
6222,tt0070948,Zardoz
6224,tt0232611,Second Skin
6225,tt0114846,Victory
6226,tt0284978,Cypher
6227,tt0094596,Junior Size 36
6228,tt0071663,The Internecine Project
6229,tt0287839,Frank Herbert's Children of Dune
6230,tt0142032,Frank Herbert's Dune
6231,tt0258760,Lammbock
6232,tt0106936,The Legend I
6233,tt0114720,Tremors 2: Aftershocks
6234,tt0259685,Tremors 3: Back to Perfection
6235,tt0089789,The Peanut Butter Solution
6237,tt0094048,Straight to Hell
6238,tt0300274,Margaret Cho: Notorious C.H.O.
6239,tt0295743,Friday Night
6240,tt0102035,Highway 61
6241,tt0065580,Countess Dracula
6242,tt0068364,The Cheerleaders
6243,tt0070518,Pat Garrett & Billy the Kid
6244,tt0073756,The Streetfighter
6245,tt0073623,Return of the Street Fighter
6246,tt0067140,"Duck, You Sucker"
6247,tt0071249,Bring Me the Head of Alfredo Garcia
6248,tt0068786,Junior Bonner
6249,tt0072913,Master of the Flying Guillotine
6250,tt0192023,Finder's Fee
6251,tt0170544,Samurai Fiction
6252,tt0102116,The Indian Runner
6253,tt0075936,Desperate Living
6254,tt0072869,The Devil's Rain
6255,tt0068341,The Valachi Papers
6256,tt0076637,Rolling Thunder
6257,tt0087193,After the Rehearsal
6258,tt0105121,The People Under the Stairs
6259,tt0104954,My New Gun
6260,tt0235327,Dark Days
6261,tt0086637,Zelig
6262,tt0074147,Face to Face
6263,tt0088322,Under the Volcano
6264,tt0080140,Wise Blood
6265,tt0073918,The Yakuza
6266,tt0118705,A Better Place
6267,tt0100260,Nightbreed
6268,tt0075651,Shock
6269,tt0071275,Rabid Dogs
6270,tt0069048,Baron Blood
6271,tt0209077,Ken Park
6272,tt0075784,A Bridge Too Far
6273,tt0338564,Infernal Affairs
6274,tt0365376,A Tale of Two Sisters
6275,tt0087003,Broadway Danny Rose
6276,tt0091083,From Beyond
6277,tt0129634,The Wonderful Ice Cream Suit
6278,tt0102800,Robot Jox
6279,tt0092906,Dolls
6280,tt0120199,Space Truckers
6281,tt0095756,Not of This Earth
6282,tt0079813,Rock 'n' Roll High School
6283,tt0072856,Death Race 2000
6284,tt0071338,Cockfighter
6285,tt0105191,Pure Country
6286,tt0105159,The Power of One
6287,tt0343168,The Weather Underground
6288,tt0199683,Kikujiro
6289,tt0282593,I'm with Lucy
6290,tt0374546,"Spring, Summer, Fall, Winter... and Spring"
6291,tt0068638,The Getaway
6292,tt0066730,10 Rillington Place
6293,tt0308379,Dark Water
6294,tt0108327,The Thing Called Love
6295,tt0124207,The Thief
6296,tt0117658,The Stendhal Syndrome
6297,tt0116015,Dangan Runner
6298,tt0103872,Brain Donors
6299,tt0105103,Passed Away
6300,tt0070379,Mean Streets
6301,tt0107247,Jack the Bear
6302,tt0093137,Hamburger Hill
6304,tt0285728,Dahmer
6305,tt0102631,Paradise
6306,tt0077360,Comes a Horseman
6307,tt0304126,Grill Point
6308,tt0099612,Frankenstein Unbound
6309,tt0192657,Shiri
6310,tt0157913,La Cucaracha
6311,tt0180748,In China They Eat Dogs
6312,tt0099399,Delta Force 2: The Colombian Connection
6313,tt0090888,Crossroads
6314,tt0101252,29th Street
6315,tt0366532,Seducing Doctor Lewis
6316,tt0088925,City Limits
6317,tt0093913,Sammy and Rosie Get Laid
6318,tt0104697,Leaving Normal
6319,tt0280674,The First $20 Million Is Always the Hardest
6320,tt0092593,Au Revoir les Enfants
6321,tt0181810,Sex: The Annabel Chong Story
6322,tt0189553,The Girl Next Door
6324,tt0104346,Gladiator 1992
6325,tt0328844,The Inheritance
6326,tt0353014,Wonderful Days
6327,tt0071408,Deranged
6328,tt0221111,Dead or Alive
6329,tt0086489,Twice Upon a Time
6330,tt0193253,Jin-Roh: The Wolf Brigade
6331,tt0102820,Rush
6332,tt0087622,The Lift
6333,tt0092494,Batteries not Included
6334,tt0085478,Educating Rita
6335,tt0101373,At Play in the Fields of the Lord
6336,tt0069947,The Day of the Jackal
6337,tt0111666,War of the Buttons
6338,tt0069050,The Other
6339,tt0188404,Dexter the Dragon & Bumble the Bear
6340,tt0100258,Night of the Living Dead
6341,tt0067350,Little Murders
6342,tt0108366,Totally Fucked Up
6343,tt0119630,Masterminds
6344,tt0079833,Lupin the Third: The Castle of Cagliostro
6345,tt0106307,Arizona Dream
6346,tt0295362,Chaos
6347,tt0212879,Citizen Toxie: The Toxic Avenger IV
6348,tt0077696,Hooper
6349,tt0122082,The Crazy Stranger
6350,tt0075612,3 Women
6351,tt0073076,Grey Gardens
6352,tt0068615,Frogs
6353,tt0087957,Purple Rain
6354,tt0107843,Point of No Return
6355,tt0100604,Short Time
6356,tt0100112,The Hairdresser's Husband
6357,tt0104545,Jamon Jamon
6358,tt0073396,Mitchell
6359,tt0105706,Used People
6360,tt0330229,Dolls
6361,tt0067805,Sunday Bloody Sunday
6362,tt0068421,The Cowboys
6363,tt0079116,Escape from Alcatraz
6364,tt0083090,Skokie
6365,tt0298148,Shrek 2
6366,tt0319262,The Day After Tomorrow
6367,tt0350028,Raising Helen
6368,tt0367085,Soul Plane
6369,tt0367790,Baadasssss!
6370,tt0323298,The Mother
6371,tt0332375,Saved!
6372,tt0324197,Time of the Wolf
6373,tt0304141,Harry Potter and the Prisoner of Azkaban
6374,tt0297284,Mindhunters
6375,tt0363226,Zatoichi
6376,tt0296572,The Chronicles of Riddick
6377,tt0356634,Garfield
6378,tt0327162,The Stepford Wives
6379,tt0363235,Bright Future
6380,tt0391225,The Hunting of the President
6381,tt0374900,Napoleon Dynamite
6382,tt0103976,City of Joy
6383,tt0101746,The Doctor
6384,tt0085461,The Dresser
6385,tt0106877,Father Hood
6386,tt0093175,Hello Again
6387,tt0314431,Hope Springs
6388,tt0110857,Police Academy: Mission to Moscow
6389,tt0077235,Big Wednesday
6390,tt0089160,Fool for Love
6391,tt0087337,Give My Regards to Broad Street
6392,tt0146879,The Hi-Line
6393,tt0070291,The Last of Sheila
6394,tt0105150,The Playboys
6395,tt0094331,Wish You Were Here
6396,tt0099166,Book of Love
6397,tt0120423,Urban Ghost Story
6398,tt0168080,Dying of Laughter
6399,tt0100129,Meet the Applegates
6400,tt0093871,Robot Carnival
6401,tt0078766,Americathon
6402,tt0092752,The Chipmunk Adventure
6403,tt0085354,The ComDads
6404,tt0077942,Moment by Moment
6406,tt0170259,Luna Papa
6407,tt0119561,The Long Way Home
6408,tt0098528,True Love
6409,tt0390521,Super Size Me
6410,tt0095037,"Distant Voices, Still Lives"
6411,tt0196069,Samsara
6412,tt0070689,Siddhartha
6413,tt0100133,Memphis Belle
6414,tt0204137,Animal Factory
6415,tt0067549,The Panic in Needle Park
6416,tt0078111,Pretty Baby
6417,tt0071565,Godzilla vs. Mechagodzilla
6418,tt0091209,The Hitcher
6419,tt0115738,Box of Moonlight
6420,tt0120408,The Eel
6421,tt0289944,Fear X
6422,tt0075222,Silent Movie
6423,tt0071198,It Lives By Night
6424,tt0104073,Deep Cover
6425,tt0327437,Around the World in 80 Days
6426,tt0319531,I'll Sleep When I'm Dead
6427,tt0364725,DodgeBall: A True Underdog Story
6428,tt0362227,The Terminal
6429,tt0377752,Dear Frankie
6430,tt0381707,White Chicks
6431,tt0348593,The Door in the Floor
6432,tt0332280,The Notebook
6433,tt0338512,Two Brothers
6434,tt0352277,De-Lovely
6435,tt0331525,The Intended
6436,tt0297753,Kaena: The Prophecy
6437,tt0096953,Bloodhounds of Broadway
6438,tt0069031,"Now You See Him, Now You Don't"
6439,tt0220343,Plain Dirty
6440,tt0366943,Reconstruction
6441,tt0272045,Will Vinton's Claymation Christmas Celebration
6442,tt0243135,Happenstance
6443,tt0339230,Kops
6444,tt0342213,Comandante
6445,tt0339840,Undead
6446,tt0086251,The Scarlet and the Black
6447,tt0099851,Into the Woods
6448,tt0168122,Pirates of Silicon Valley
6449,tt0104810,Manufacturing Consent: Noam Chomsky and the Media
6450,tt0110944,Rapa Nui
6451,tt0230512,Mayor of the Sunset Strip
6452,tt0250468,Killing Me Softly
6453,tt0098437,The Winter War
6454,tt0087910,The Philadelphia Experiment
6455,tt0104573,Juice
6456,tt0165086,The Secret Life of Girls
6457,tt0078163,Revenge of the Pink Panther
6458,tt0282552,Riders
6459,tt0281924,I Am Dina
6460,tt0299854,The Escapist
6461,tt0097095,Coming Out
6462,tt0152930,Taxi
6463,tt0295721,Taxi 3
6464,tt0388473,Tokyo Godfathers
6465,tt0086873,All of Me
6466,tt0093693,Overboard
6467,tt0111205,Sister My Sister
6468,tt0238321,ivans xtc.
6469,tt0093886,Roxanne
6470,tt0309614,Freedom Downtime
6473,tt0114371,Search and Destroy
6474,tt0167059,The Book of Life
6476,tt0073092,Hard Times
6477,tt0217788,Secret Society
6478,tt0087597,The Last Starfighter
6479,tt0088224,Tank
6480,tt0078437,Last Cannibal World
6481,tt0316654,Spider-Man 2
6483,tt0381681,Before Sunset
6484,tt0331952,The Clearing
6485,tt0349683,King Arthur
6486,tt0357413,Anchorman: The Legend of Ron Burgundy
6487,tt0368975,Sleepover
6488,tt0356470,A Cinderella Story
6489,tt0343818,"I, Robot"
6490,tt0390221,Maria Full of Grace
6491,tt0158030,The Girl of Your Dreams
6492,tt0077629,Gray Lady Down
6493,tt0068909,Man of La Mancha
6494,tt0073559,Posse
6495,tt0089945,Rustlers' Rhapsody
6496,tt0095468,A Short Film About Killing
6497,tt0101004,Zandalee
6498,tt0299594,Brief Crossing
6499,tt0072021,The Deluge
6500,tt0358569,Live Forever
6501,tt0074916,Mr. Klein
6502,tt0372183,The Bourne Supremacy
6503,tt0327554,Catwoman
6504,tt0359423,A Home at the End of the World
6505,tt0125766,Some Girl
6506,tt0075268,Stay Hungry
6507,tt0245157,Zus & Zo
6508,tt0236157,Disco Pigs
6509,tt0113074,Fist of the North Star
6510,tt0090197,In a Glass Cage
6511,tt0071737,Lancelot of the Lake
6512,tt0065969,The Last Valley
6513,tt0068897,The Magnificent Seven Ride!
6514,tt0100602,A Shock to the System
6515,tt0069280,Slaughterhouse-Five
6516,tt0351770,His Brother
6517,tt0069822,Breezy
6518,tt0311072,The City of No Limits
6519,tt0099292,The Comfort of Strangers
6520,tt0219636,Dancing in September
6521,tt0112895,Dr. Jekyll and Ms. Hyde
6522,tt0109665,Dream Lover
6523,tt0299873,Fausto 5.0
6524,tt0097373,For Queen & Country
6525,tt0099623,Funny About Love
6526,tt0076111,The Greatest
6529,tt0097530,How I Got Into College
6530,tt0104812,Map of the Human Heart
6531,tt0093744,The New Adventures of Pippi Longstocking
6532,tt0111216,Slaughter of the Innocents
6533,tt0103007,The Super
6534,tt0092042,Tai-Pan
6535,tt0086494,Two of a Kind
6536,tt0293191,Warriors
6537,tt0072848,The Day of the Locust
6538,tt0068424,The Creeping Flesh
6539,tt0088315,Swann in Love
6540,tt0243609,To End All Wars
6541,tt0092637,The Belly of an Architect
6542,tt0280990,The Nest
6543,tt0081291,Out of the Blue
6544,tt0115976,Crimetime
6545,tt0107999,Ruby Cairo
6546,tt0087795,Night Patrol
6547,tt0090729,Biggles
6548,tt0328031,King of the Ants
6549,tt0118025,Uncle Sam
6550,tt0101428,La Belle Noiseuse
6551,tt0083611,La balance
6553,tt0173772,My Voyage to Italy
6554,tt0079639,The North Avenue Irregulars
6555,tt0067314,Kotch
6556,tt0100613,Side Out
6557,tt0074968,"No Deposit, No Return"
6559,tt0079152,The Fifth Musketeer
6560,tt0082346,Evilspeak
6561,tt0108435,"One, Two, Three, Sun"
6562,tt0098209,Roadkill
6563,tt0310778,Bon voyage
6564,tt0368008,The Manchurian Candidate
6565,tt0167456,Thunderbirds
6566,tt0368447,The Village
6567,tt0333766,Garden State
6568,tt0286921,Revengers Tragedy
6569,tt0115665,Beyond Hypothermia
6570,tt0323465,Octane
6571,tt0250638,PTU
6572,tt0076446,Unfinished Piece for Mechanical Piano
6573,tt0295682,The Warrior
6574,tt0295682,The Warrior
6575,tt0295682,The Warrior
6576,tt0295682,The Warrior
6577,tt0369339,Collateral
6578,tt0361841,Little Black Book
6579,tt0345061,Code 46
6580,tt0104503,In the Soup
6581,tt0309291,Blue Spring
6582,tt0096336,Story of Women
6583,tt0262246,Attack the Gas Station!
6584,tt0093505,Masques
6585,tt0366551,Harold & Kumar Go to White Castle
6586,tt0368933, she's got 30 days!
6587,tt0337960,Danny Deckchair
6588,tt0370263,AVP: Alien vs. Predator
6590,tt0291392,Novo
6591,tt0361309,We Don't Live Here Anymore
6592,tt0364751,Without a Paddle
6593,tt0204313,Exorcist: The Beginning
6594,tt0080062,The Spaceman and King Arthur
6595,tt0086370,The Sting II
6596,tt0092744,Cheerleader Camp
6597,tt0220726,Human Resources
6598,tt0083652,Bill Cosby: Himself
6599,tt0315273,Benji: Off the Leash!
6600,tt0366174,Anacondas: The Hunt for the Blood Orchid
6601,tt0324127,Suspect Zero
6602,tt0374330,Warriors of Heaven and Earth
6603,tt0241025,Vanity Fair
6604,tt0380277,The Cookout
6605,tt0338325,Paparazzi
6606,tt0324554,Wicker Park
6607,tt0283077,Triggermen
6608,tt0071115,Alice Doesn't Live Here Anymore
6609,tt0113762,The Mangler
6610,tt0362129,Seeing Other People
6611,tt0105108,Past Midnight
6612,tt0110518,A Million to Juan
6613,tt0078763,Camera Buff
6614,tt0086961,No End
6615,tt0339147,Highwaymen
6616,tt0099691,Graffiti Bridge
6617,tt0092133,Under the Cherry Moon
6618,tt0073722,Smile
6619,tt0081528,A Small Circle of Friends
6620,tt0093624,Night of the Demons
6621,tt0090327,Witchboard
6622,tt0079822,Roller Boogie
6623,tt0080380,The Apple
6624,tt0270846,Superbabies: Baby Geniuses 2
6625,tt0337921,Cellular
6626,tt0318627,Resident Evil: Apocalypse
6627,tt0362526,Criminal
6628,tt0389988,Evergreen
6629,tt0339412,Mr. 3000
6630,tt0346156,Sky Captain and the World of Tomorrow
6631,tt0360201,Wimbledon
6632,tt0348529,Anatomy of Hell
6633,tt0338097,Head in the Clouds
6634,tt0361620,First Daughter
6635,tt0356618,The Forgotten
6636,tt0357054,The Last Shot
6637,tt0365125,A Dirty Shame
6638,tt0318462,The Motorcycle Diaries
6639,tt0365748,Shaun of the Dead
6640,tt0101591,Class of Nuke 'Em High 2: Subhumanoid Meltdown
6641,tt0071877,Murder on the Orient Express
6642,tt0089560,Mask
6643,tt0081031,The Last Flight of Noah's Ark
6644,tt0089543,The Man with One Red Shoe
6645,tt0076683,The Sentinel
6646,tt0070622,Sssssss
6647,tt0105811,Whispers in the Dark
6648,tt0251370,Stealing Time
6649,tt0079450,The Legacy
6650,tt0107090,Hear No Evil
6651,tt0103773,Basket Case 3
6652,tt0099108,Basket Case 2
6653,tt0076504,Orca: The Killer Whale
6654,tt0317052,AKA
6655,tt0067881,The Trojan Women
6656,tt0079271,Hardcore
6657,tt0087268,Flashpoint
6658,tt0072750,Bug
6659,tt0113449,Jack O
6660,tt0103594,1492: Conquest of Paradise
6661,tt0078935,Cannibal Holocaust
6662,tt0307453,Shark Tale
6663,tt0349710,Ladder 49
6664,tt0363475,Black Cloud
6665,tt0356721,I Heart Huckabees
6666,tt0361696,Raise Your Voice
6667,tt0316732,Taxi
6668,tt0384810,Around the Bend
6669,tt0390384,Primer
6670,tt0368658,Stage Beauty
6671,tt0358135,Shall We Dance?
6672,tt0372588,Team America: World Police
6673,tt0349416,Eulogy
6674,tt0380609,P.S.
6675,tt0092972,Epidemic
6676,tt0080009,Tess
6677,tt0077714,I Wanna Hold Your Hand
6678,tt0324619,Spinning Boris
6679,tt0078975,Circle of Iron
6680,tt0074279,Cannonball
6681,tt0066834,Black Beauty
6682,tt0354575,The Five Obstructions
6683,tt0342143,Born Rich
6684,tt0071675,It's Alive
6685,tt0090985,The Decline of the American Empire
6686,tt0103783,Bébé's Kids
6687,tt0101301,All I Want For Christmas
6688,tt0098596,Life and Nothing But
6689,tt0390022,Friday Night Lights
6690,tt0390538,Tarnation
6691,tt0364343,The Final Cut
6693,tt0355954,Riding the Bullet
6694,tt0362174,Spin
6695,tt0340012,Being Julia
6696,tt0329030,The Dust Factory
6697,tt0286218,Thérèse: The Story of Saint Thérèse of Lisieux
6698,tt0252028,Surviving Christmas
6699,tt0391198,The Grudge
6700,tt0375173,Alfie
6701,tt0375063,Sideways
6702,tt0361862,The Machinist
6703,tt0383694,Vera Drake
6704,tt0365183,Falling Angels
6705,tt0360025,Stella Street
6707,tt0360130,Undertow
6708,tt0375735,Enduring Love
6709,tt0387564,Saw
6710,tt0350258,Ray
6711,tt0337876,Birth
6713,tt0317705,The Incredibles
6714,tt0428518,Fade to Black
6715,tt0273689,It's All About Love
6716,tt0274407,Callas Forever
6717,tt0338348,The Polar Express
6718,tt0362269,Kinsey
6719,tt0387575,Seed of Chucky
6720,tt0367479,After the Sunset
6721,tt0317198,Bridget Jones: The Edge of Reason
6722,tt0308644,Finding Neverland
6723,tt0420332,Veer-Zaara
6724,tt0368891,National Treasure
6725,tt0275491,Bad Education
6726,tt0345950,The SpongeBob SquarePants Movie
6728,tt0346491,Alexander
6729,tt0388419,Christmas with the Kranks
6730,tt0884842,Guerrilla: The Taking of Patty Hearst
6731,tt0360845,Our Music
6732,tt0376541,Closer
6733,tt0327919,I Am David
6734,tt0385004,House of Flying Daggers
6735,tt0349903,Ocean's Twelve
6736,tt0359013,Blade: Trinity
6738,tt0339727,Stateside
6739,tt0072272,That's Entertainment!
6740,tt0075323,"That's Entertainment, Part II"
6741,tt0111408,That's Entertainment! III
6742,tt0088979,D.A.R.Y.L.
6743,tt0106912,Fire in the Sky
6744,tt0275468,The Last Minute
6745,tt0364517,Love Me If You Dare
6746,tt0088074,Secret Honor
6747,tt0162662,A Slipping Down Life
6748,tt0125510,Splatter University
6749,tt0339827,Twist
6750,tt0391024,Control Room
6752,tt0066530,Long Live Death
6753,tt0066819,The Beguiled
6754,tt0066993,The Devils
6755,tt0067023,Duel
6756,tt0067072,Evil Roy Slade
6757,tt0067144,The Go-Between
6758,tt0067277,Johnny Got His Gun
6759,tt0067333,Lawman
6760,tt0067341,Let's Scare Jessica to Death
6761,tt0067439,Mon oncle Antoine
6762,tt0067482,A New Leaf
6763,tt0067483,Nicholas and Alexandra
6764,tt0067658,Von Richthofen and Brown
6765,tt0067809,Support Your Local Gunfighter
6766,tt0067810,Sweet Sweetback's Baadasssss Song
6767,tt0067919,The Emigrants
6768,tt0068291,Blood of Ghastly Horror
6769,tt0068317,Brother John
6770,tt0068503,Dr. Phibes Rises Again
6771,tt0068505,Dracula A.D. 1972
6772,tt0068637,Get to Know Your Rabbit
6773,tt0068655,The Tall Blond Man with One Black Shoe
6774,tt0068815,Lone Wolf and Cub: Sword of Vengeance
6775,tt0068816,Lone Wolf and Cub: Baby Cart at the River Styx
6776,tt0068828,Lady Sings the Blues
6777,tt0069067,Payday
6778,tt0069282,Slither
6779,tt0069400,Trafic
6780,tt0069747,The Mad Adventures of Rabbi Jacob
6781,tt0069865,Charley Varrick
6782,tt0069945,Dark Star
6783,tt0069958,A Delicate Balance
6784,tt0070003,Bram Stoker's Dracula
6785,tt0070030,Emperor of the North
6786,tt0070046,Executive Action
6787,tt0070115,The Glass Menagerie
6788,tt0070215,My Name Is Nobody
6789,tt0070222,Invasion of the Bee Girls
6790,tt0070300,Lemora: A Child's Tale of the Supernatural
6791,tt0070531,Phase IV
6792,tt0070640,Save the Tiger
6793,tt0070643,Scarecrow
6794,tt0070698,Sisters
6795,tt0070726,The Spook Who Sat by the Door
6796,tt0070791,Theatre of Blood
6797,tt0070800,Five Fingers of Death
6798,tt0070842,Turkish Delight
6799,tt0070895,Walking Tall
6800,tt0071260,Butley
6801,tt0071269,California Split
6802,tt0071282,The Cars That Ate Paris
6803,tt0071358,Conrack
6804,tt0071431,The Living Dead at Manchester Morgue
6805,tt0071464,Emmanuelle
6806,tt0071487,The Phantom of Liberty
6807,tt0071508,Flesh for Frankenstein
6808,tt0071544,General Idi Amin Dada
6809,tt0071571,Gone in 60 Seconds
6810,tt0071583,The Groove Tube
6811,tt0071598,Harry and Tonto
6812,tt0071604,Hearts and Minds
6813,tt0071615,The Holy Mountain
6814,tt0071762,The Little Prince
6815,tt0072267,The Terminal Man
6816,tt0072274,Thieves Like Us
6817,tt0072608,The Adventure of Sherlock Holmes' Smarter Brother
6818,tt0072610,The Adventures of the Wilderness Family
6819,tt0072826,"Cousin, Cousine"
6820,tt0072895,Dolemite
6821,tt0072901,The Twelve Tasks of Asterix
6822,tt0072933,Emmanuelle II
6823,tt0072973,"Farewell, My Lovely"
6824,tt0073008,The Fortune
6825,tt0073018,French Connection II
6826,tt0073075,The Great Waldo Pepper
6827,tt0073114,The Story of Adele H
6828,tt0073179,"The Irony of Fate, or Enjoy Your Bath!"
6829,tt0073453,Night Moves
6830,tt0073580,The Passenger
6831,tt0073694,Hand of Death
6832,tt0073714,Sister Street Fighter
6833,tt0073768,Supervixens
6834,tt0073820,Trilogy of Terror
6835,tt0074084,1900
6836,tt0074152,Small Change
6837,tt0074447,Twenty Days Without War
6838,tt0074553,From Noon Till Three
6839,tt0074559,Futureworld
6840,tt0074605,Harlan County U.S.A.
6841,tt0074633,Hollywood Boulevard
6842,tt0074870,The Marquise of O
6843,tt0074883,Mistress
6844,tt0074896,The Message
6845,tt0074906,The Missouri Breaks
6846,tt0075119,A Slave of Love
6847,tt0075223,Silver Streak
6848,tt0075376,Up!
6849,tt0075462,Who Can Kill a Child?
6850,tt0075617,ABBA - The Movie
6851,tt0075931,Demon Seed
6852,tt0076141,High Anxiety
6853,tt0076155,The Man Who Loved Women
6854,tt0076161,The Hound of the Baskervilles
6855,tt0076336,Place without Limits
6856,tt0076451,"New York, New York"
6857,tt0076574,Providence
6858,tt0076740,Sorcerer
6859,tt0076843,The Turning Point
6860,tt0077147,The Rutles: All You Need Is Cash
6861,tt0077272,Brass Target
6862,tt0077294,Capricorn One
6863,tt0077559,The Five Venoms
6864,tt0077598,Gates of Heaven
6865,tt0077655,Last Hurrah for Chivalry
6866,tt0077660,Harper Valley P.T.A.
6867,tt0077687,The Hobbit
6868,tt0077728,In Praise Of Older Women
6869,tt0078062,Parts: The Clonus Horror
6870,tt0078077,The Grapes of Death
6871,tt0078084,The Adventures of Picasso
6872,tt0078252,Snake in the Eagle's Shadow
6873,tt0078481,A Wedding
6875,tt0078907,French Fried Vacation 2
6876,tt0078913,Buffet Froid
6877,tt0079261,Hair
6878,tt0079322,I as in Icarus
6879,tt0079336,The In-Laws
6880,tt0079489,Love at First Bite
6881,tt0079495,La Luna
6882,tt0079672,Opening Night
6883,tt0079770,Quintet
6884,tt0079815,Rockers
6885,tt0079948,Starting Over
6886,tt0080419,Children's Island
6887,tt0080605,Defiance
6888,tt0081874,The Hitch Hikers Guide to the Galaxy
6890,tt0082892,Peter-No-Tail
6891,tt0082968,Treasure of the Yankee Zephyr
6893,tt0084637,The Scarlet Pimpernel
